OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country,completeness,completeness_judge,ref_id,tnorm
"484",-36.8567611851,144.308838407,227944.880002,"1539","107",AUS.VIC,Australia Victoria,"0",VIC-OO,Victoria,VIC,"50","5",Australasia,AUS,Australia,"3","2","2398",0.675
"555",-28.4722703677,113.774264788,0.19209215982,"10","48",AUS.LI,"Long Island, Houtman Abrolhos","1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",5205.835
"556",-28.727121147,113.787169618,0.09637916159,"22","49",AUS.LRI,Little Rat Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",22826.511
"557",-28.7453395615,113.814293868,0.11838833165,"10","50",AUS.MI,Morley Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",8446.778
"558",-28.9086441032,113.912473878,0.24559520752,"7","51",AUS.MII,Middle Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",2850.218
"559",-28.8972413742,113.898108461,0.05765913151,"2","52",AUS.MUI,Murray Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",3468.661
"560",-28.8631920097,113.996967061,0.11671393625,"6","53",AUS.NEI,Newman Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",5140.774
"561",-28.3000205228,113.595684533,1.87297968671,"24","54",AUS.NI,"North Island, Houtman Abrolhos","1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",1281.381
"562",-33.6797448253,150.806513514,17699.6425926,"1127","55",AUS.NSW.CC,Central Coast,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",6.367
"563",-33.665170286,149.801899994,21809.9022224,"696","56",AUS.NSW.CT,Central Tablelands,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",3.191
"564",-31.5530145164,159.077160367,17.4657953399,"263","58",AUS.NSW.LHI,Lord Howe Island,"1",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1505.800
"565",-30.5961690949,152.43763427,55050.1700926,"969","59",AUS.NSW.NC,North Coast,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1.760
"566",-30.4232715121,142.974719782,124729.646959,"230","60",AUS.NSW.NFWP,North Far Western Plains,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",0.184
"567",-30.4724568672,151.578019256,31361.7605708,"525","61",AUS.NSW.NT,Northern Tablelands,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1.674
"568",-30.3000678731,147.41323258,150780.316107,"426","62",AUS.NSW.NWP,North Western Plains,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",0.283
"569",-30.5742061277,150.326879781,44298.1380875,"635","63",AUS.NSW.NWS,North Western Slopes,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1.433
"570",-36.1457032788,149.979310004,12213.7099968,"533","64",AUS.NSW.SC,South Coast,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",4.364
"571",-33.1615087093,142.61138071,77487.6784154,"206","65",AUS.NSW.SFWP,South Far Western Plains,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",0.266
"572",-35.7150566979,149.069786622,39307.2088852,"677","66",AUS.NSW.ST,Southern Tablelands,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1.722
"573",-33.8236543152,145.385181097,115847.605594,"496","67",AUS.NSW.SWP,South Western Plains,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",0.428
"574",-35.2573142936,147.321998627,31386.2075706,"530","68",AUS.NSW.SWS,South Western Slopes,"0",NSW-NS,New South Wales,NSW,"50","5",Australasia,AUS,Australia,"3","2","2411",1.689
"575",-19.4151513979,133.366272041,1348721.71881,"432","69",AUS.NT,Northern Territory,"0",NTA-OO,Northern Territory,NTA,"50","5",Australasia,AUS,Australia,"3","2","112",0.032
"576",-28.945625793,113.972258202,2.34779263093,"19","70",AUS.PEI,Pelsaert Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",809.271
"577",-28.4543578047,113.727412234,0.06795873876,"26","71",AUS.PI,Pigeon Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",38258.509
"578",-19.466673176,140.880836305,262690.946179,"233","72",AUS.QNS.BK,Burke,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.089
"579",-25.7329283116,151.290607711,30143.3753353,"419","73",AUS.QNS.BN,Burnett,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",1.390
"580",-15.772453912,143.325633032,261612.171287,"750","74",AUS.QNS.CO,Cook,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.287
"581",-27.6167517582,150.786022001,66195.3682589,"616","75",AUS.QNS.DD,Darling Downs,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.931
"582",-23.1386353271,140.425753442,218338.215213,"80","76",AUS.QNS.GN,Gregory North,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.037
"583",-26.5382199409,141.693850755,129433.875446,"72","77",AUS.QNS.GS,Gregory South,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.056
"584",-24.0432263416,148.797880172,123851.153725,"399","78",AUS.QNS.LE,Leichhardt,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.322
"585",-27.4219153255,147.963655747,100257.007738,"259","79",AUS.QNS.MA,Maranoa,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.258
"586",-23.4357014441,144.569114341,142876.618185,"196","80",AUS.QNS.MI,Mitchell,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.137
"587",-27.4362765966,152.678740672,21909.0250489,"1003","81",AUS.QNS.MO,Moreton,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",4.578
"588",-19.6058519657,146.067494311,84932.7367843,"602","82",AUS.QNS.NK,North Kennedy,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.709
"589",-23.5515970737,150.565622675,36534.7004689,"548","83",AUS.QNS.PC,Port Curtis,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",1.500
"590",-21.9709930919,147.049514511,80892.7374029,"481","84",AUS.QNS.SK,South Kennedy,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.595
"591",-27.0738182541,145.153958553,146248.863136,"218","85",AUS.QNS.WA,Warrego,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",0.149
"592",-25.6190937793,152.454126567,21977.0580575,"629","86",AUS.QNS.WB,Wide Bay,"0",QLD-QU,Queensland,QLD,"50","5",Australasia,AUS,Australia,"3","2","2391",2.862
"593",-28.7142881009,113.784625456,0.69741822353,"30","87",AUS.RI,Rat Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",4301.580
"594",-31.6700033194,140.085729295,56670.6080561,"155","88",AUS.SA.EA,Eastern,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.274
"595",-32.79388224,135.448592711,84871.5114003,"471","89",AUS.SA.EP,Eyre Peninsula,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.555
"596",-31.4422986797,138.599379982,37808.1892366,"365","90",AUS.SA.FR,Flinders Ranges,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.965
"597",-31.0118767689,135.626980462,95288.7088879,"128","91",AUS.SA.GT,Gairdner-Torrens,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.134
"598",-35.8279977801,137.240283167,4417.68102885,"303","92",AUS.SA.KI,Kangaroo Island,"1",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",6.859
"599",-28.0489588192,137.4540528,318077.403963,"126","93",AUS.SA.LE,Lake Eyre,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.040
"600",-34.278944471,140.036029401,47087.6452926,"563","94",AUS.SA.MU,Murray,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",1.196
"601",-33.7519390653,138.56739567,14894.1822214,"553","95",AUS.SA.NL,Northern Lofty,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",3.713
"602",-30.814394891,130.904653335,62826.1842246,"81","96",AUS.SA.NU,Nullarbor,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.129
"603",-28.0305711919,131.460088527,217545.171931,"56","97",AUS.SA.NW,North-Western,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",0.026
"604",-36.5922965985,140.334451478,29079.8743816,"640","98",AUS.SA.SE,South-Eastern,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",2.201
"605",-35.0760992504,138.721867043,7425.09145699,"1039","99",AUS.SA.SL,Southern Lofty,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",13.993
"606",-34.4123051235,137.652245841,8414.53873371,"371","100",AUS.SA.YP,Yorke Peninsula,"0",SOA-OO,South Australia,SOA,"50","5",Australasia,AUS,Australia,"3","2","23",4.409
"607",-28.6827090334,113.833422499,0.16572339006,"13","101",AUS.SEI,Serventy Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",7844.397
"608",-28.4591271445,113.716336085,0.18663425341,"8","102",AUS.SI,Seagull Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",4286.459
"609",-28.7134550998,113.838665504,0.35027447978,"5","103",AUS.SUI,Suomi Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",1427.452
"610",-42.0211887211,146.591467882,64363.4003748,"877","104",AUS.TAS,Tasmania,"1",TAS-OO,Tasmania,TAS,"50","5",Australasia,AUS,Australia,"3","2","9",1.363
"611",-54.6284044441,158.86393549,134.305202842,"3","105",AUS.TAS.MI,Macquarie Island,"1",TAS-OO,Tasmania,TAS,"50","5",Australasia,AUS,Australia,"3","2","44",2.234
"612",-28.8646782675,113.976698436,0.12612102717,"10","106",AUS.UMI,Uncle Margie Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",7928.892
"613",-31.2357952399,117.383993469,95171.0330464,"893","108",AUS.WA.AW,Avon Wheatbelt,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.938
"614",-24.3330370836,114.570353679,83770.9467283,"255","109",AUS.WA.CAR,Carnarvon,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.304
"615",-17.2262262791,126.677241629,76755.8746611,"169","110",AUS.WA.CK,Central Kimberley,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.220
"616",-31.3799361908,121.435612966,129122.09332,"366","111",AUS.WA.COO,Coolgardie,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.283
"617",-25.2677704281,127.960207094,47032.0536647,"27","112",AUS.WA.CR,Central Ranges,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.057
"618",-18.1479796112,123.403516166,83711.3608462,"290","113",AUS.WA.DL,Dampierland,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.346
"619",-33.8949008304,120.535971417,29067.9320141,"627","114",AUS.WA.ESP,Esperance Plains,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",2.157
"620",-24.7175328176,118.7322424,180752.552991,"75","115",AUS.WA.GAS,Gascoyne,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.041
"621",-24.3559738843,125.957451714,156290.052873,"9","116",AUS.WA.GD,Gibson Desert,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.006
"622",-21.0318500164,124.86636774,295408.287278,"28","117",AUS.WA.GSD,Great Sandy Desert,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.009
"623",-28.4971446308,114.91195285,38958.7175559,"606","118",AUS.WA.GSP,Geraldton Sandplains,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",1.555
"624",-28.04735772,125.562588512,217942.010618,"18","119",AUS.WA.GVD,Great Victoria Desert,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.008
"625",-31.9560799739,127.50369752,10429.5035235,"87","120",AUS.WA.HAM,Hampton,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.834
"626",-33.4276259693,116.556587303,45079.5480277,"1389","121",AUS.WA.JF,Jarrah Forest,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",3.081
"627",-23.9639416774,122.30505952,110899.173757,"29","122",AUS.WA.LSD,Little Sandy Desert,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.026
"628",-33.0347190657,120.603686924,73949.6534871,"451","123",AUS.WA.MAL,Mallee,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.610
"629",-27.8073920721,119.555334753,281205.572638,"214","124",AUS.WA.MUR,Murchison,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.076
"630",-15.4042207999,126.128617841,83889.2042593,"254","125",AUS.WA.NK,Northern Kimberley,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.303
"631",-30.6626736692,126.526420728,137360.412211,"112","126",AUS.WA.NUL,Nullarbor,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.082
"632",-18.3278313384,127.443213849,54978.832225,"125","127",AUS.WA.OVP,Ord Victoria Plain,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.227
"633",-21.9100655754,118.543318562,178531.945026,"199","128",AUS.WA.PIL,Pilbara,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.111
"634",-31.6197131922,115.69620882,15124.2882513,"1635","129",AUS.WA.SWA,Swan Coastal Plain,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",10.810
"635",-19.8165555055,128.277063663,30155.6654206,"18","130",AUS.WA.TAN,Tanami,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.060
"636",-15.7452665231,128.467634018,18724.3487295,"329","131",AUS.WA.VB,Victoria Bonaparte,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",1.757
"637",-34.5792635803,116.222843661,8441.53225866,"927","132",AUS.WA.WAR,Warren,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",10.981
"638",-28.4907825314,116.599551615,42542.8954941,"167","133",AUS.WA.YAL,Yalgoo,"0",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"3","2","2412",0.393
"639",-28.6709367244,113.877351705,0.09612830725,"8","134",AUS.WHI,White Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",8322.210
"640",-28.7507676404,113.806094283,0.16415708505,"11","135",AUS.WI,Wooded Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"2","2","84",6700.899
"641",-28.4650403183,113.69469028,6.42657738889,"24","136",AUS.WWI,West Wallabi Island,"1",WAU-WA,Western Australia,WAU,"50","5",Australasia,AUS,Australia,"1","2","84",373.449
"1026",-29.0325793274,167.952265575,37.8765603163,"273","516",NFK,Norfolk Island,"1",NFK-NI,Norfolk I.,NFK,"50","5",Australasia,NFK,Norfolk Island,"3","2","51",720.762
"1035",-41.8295221976,171.470685959,268494.582574,"1775","525",NZL,New Zealand,"1",000-05,New Zealand,"5","51","5",Australasia,NZL,New Zealand,"3","2","25",0.661
"1036",-50.7364843077,166.097263294,599.919353376,"60","526",NZL.AUC,Auckland Islands,"1",ATP-OO,Antipodean Is.,ATP,"51","5",Australasia,NZL,New Zealand,"2","2","2364",10.001
"1037",-43.9384848553,-176.525216047,819.510817549,"584","527",NZL.CI,Chatham Islands,"1",CTM-OO,Chatham Is.,CTM,"51","5",Australasia,NZL,New Zealand,"3","0","2400",71.262
"546",-12.265762279,123.078300815,17.8360198213,"4","39",AUS.AR,Ashmore Reef,"1",WAU-AC,Ashmore-Cartier Is.,WAU,"50","5",Australasia,AUS,Australia,"2","2","66",22.427
"1530",-46.9797800756,167.902646293,1618.92426135,"209","1258",NZL.STI,New Zealand Stewart Island,"1",NZS-OO,New Zealand South,NZS,"51","5",Australasia,NZL,New Zealand,"3","0","2400",12.910
"1528",-38.5810744352,175.730479748,114432.43908,"1576","1256",NZL.NOI,New Zealand North Island,"1",NZN-OO,New Zealand North,NZN,"51","5",Australasia,NZL,New Zealand,"3","0","2400",1.377
"1529",-43.9824509482,170.518768945,150795.961412,"1378","1257",NZL.SOI,New Zealand South Island (without Stewart Island etc.),"1",NZS-OO,New Zealand South,NZS,"51","5",Australasia,NZL,New Zealand,"3","0","2400",0.914
