OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country,completeness,completeness_judge,ref_id,tnorm
"937",4.68379800823,-160.379609174,14.7026036895,"4","428",KIR.TER,"Teraina, Norther Line Islands","1",LIN-KI,Kiribati Line Is.,LIN,"61","6",Pacific,KIR,Kiribati,"1","2","135",27.206
"987",11.1272259024,166.433006505,5.15518265672,"8","477",MHL.AA,Ailinginae Atoll,"1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the),"2","2","104",155.184
"988",11.4977411742,162.296158314,10.1582011062,"21","478",MHL.ENI,"Eniwetok, Mashall Islands","1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the),"2","2","115",206.73
"989",7.11907417352,171.21602431,22.2783885153,"15","479",MHL.MA,"Majuro Atoll, Marshall Islands","1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the),"2","2","131",67.33
"990",11.2942113296,166.875865504,11.3616901786,"35","480",MHL.RA,Rongelap Atoll,"1",MRS-OO,Marshall Is.,MRS,"62","6",Pacific,MHL,Marshall Islands (the),"2","2","104",308.053
"994",17.5996081654,145.832866593,13.8598013107,"71","484",MNP.AG,"Alamagan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the),"2","2","103",512.273
"995",18.7722076476,145.668424314,46.9022905535,"72","485",MNP.AH,"Agrihan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the),"2","2","103",153.511
"996",19.6831171211,145.419244598,18.8455634758,"16","486",MNP.AI,"Asuncion Island, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the),"2","2","103",84.901
"997",14.8524524206,145.558807068,7.55291954689,"33","487",MNP.AJ,"Aguijan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the),"2","2","103",436.917
"998",16.3522456795,145.676875965,35.131149659,"55","488",MNP.AT,"Anatahan, Marianas","1",MRN-NM,Northern Marianas,MRN,"62","6",Pacific,MNP,Northern Mariana Islands (the),"2","2","103",156.556
